2024-04-29 10:22:51: == 同步开始由 User Command
2024-04-29 10:22:51: 创建文件夹 Z:/E/web/hexo/public/categories/Linux/page/3
- 错误: Cannot create folder: 找不到路径。  (error 3)
2024-04-29 10:22:51: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/2006/04/24/informal1/index.html' -> 'Z:/E/web/hexo/public/2006/04/24/informal1/index.html' (96,553) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/2024/01/30/mir_haom2_install/index.html' -> 'Z:/E/web/hexo/public/2024/01/30/mir_haom2_install/index.html' (98,173)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/2024/02/18/H5_clock_code/index.html' -> 'Z:/E/web/hexo/public/2024/02/18/H5_clock_code/index.html' (103,473)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/2024/04/20/xiezijingxin/index.html' -> 'Z:/E/web/hexo/public/2024/04/20/xiezijingxin/index.html' (98,300)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/2024/04/21/fangxiaGLX/index.html' -> 'Z:/E/web/hexo/public/2024/04/21/fangxiaGLX/index.html' (99,430)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/about/index.html' -> 'Z:/E/web/hexo/public/about/index.html' (96,101) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2006/04/index.html' -> 'Z:/E/web/hexo/public/archives/2006/04/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2006/index.html' -> 'Z:/E/web/hexo/public/archives/2006/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2007/02/index.html' -> 'Z:/E/web/hexo/public/archives/2007/02/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2007/index.html' -> 'Z:/E/web/hexo/public/archives/2007/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2008/01/index.html' -> 'Z:/E/web/hexo/public/archives/2008/01/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2008/02/index.html' -> 'Z:/E/web/hexo/public/archives/2008/02/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2009/index.html' -> 'Z:/E/web/hexo/public/archives/2009/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2009/11/index.html' -> 'Z:/E/web/hexo/public/archives/2009/11/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2008/index.html' -> 'Z:/E/web/hexo/public/archives/2008/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2011/index.html' -> 'Z:/E/web/hexo/public/archives/2011/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2011/11/index.html' -> 'Z:/E/web/hexo/public/archives/2011/11/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2020/06/index.html' -> 'Z:/E/web/hexo/public/archives/2020/06/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2020/11/index.html' -> 'Z:/E/web/hexo/public/archives/2020/11/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2020/07/index.html' -> 'Z:/E/web/hexo/public/archives/2020/07/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2020/index.html' -> 'Z:/E/web/hexo/public/archives/2020/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2020/page/2/index.html' -> 'Z:/E/web/hexo/public/archives/2020/page/2/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2021/01/index.html' -> 'Z:/E/web/hexo/public/archives/2021/01/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2021/02/index.html' -> 'Z:/E/web/hexo/public/archives/2021/02/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2021/03/index.html' -> 'Z:/E/web/hexo/public/archives/2021/03/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2021/03/page/2/index.html' -> 'Z:/E/web/hexo/public/archives/2021/03/page/2/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2021/10/index.html' -> 'Z:/E/web/hexo/public/archives/2021/10/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2021/11/index.html' -> 'Z:/E/web/hexo/public/archives/2021/11/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2021/index.html' -> 'Z:/E/web/hexo/public/archives/2021/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2021/12/index.html' -> 'Z:/E/web/hexo/public/archives/2021/12/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2021/page/2/index.html' -> 'Z:/E/web/hexo/public/archives/2021/page/2/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/01/index.html' -> 'Z:/E/web/hexo/public/archives/2022/01/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2021/page/3/index.html' -> 'Z:/E/web/hexo/public/archives/2021/page/3/index.html' (96,621) (User Action)
2024-04-29 10:22:52: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/04/index.html' -> 'Z:/E/web/hexo/public/archives/2022/04/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/05/index.html' -> 'Z:/E/web/hexo/public/archives/2022/05/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/06/index.html' -> 'Z:/E/web/hexo/public/archives/2022/06/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/07/index.html' -> 'Z:/E/web/hexo/public/archives/2022/07/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/07/page/2/index.html' -> 'Z:/E/web/hexo/public/archives/2022/07/page/2/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/08/index.html' -> 'Z:/E/web/hexo/public/archives/2022/08/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/09/index.html' -> 'Z:/E/web/hexo/public/archives/2022/09/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/10/index.html' -> 'Z:/E/web/hexo/public/archives/2022/10/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/11/index.html' -> 'Z:/E/web/hexo/public/archives/2022/11/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/index.html' -> 'Z:/E/web/hexo/public/archives/2022/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/page/2/index.html' -> 'Z:/E/web/hexo/public/archives/2022/page/2/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/page/3/index.html' -> 'Z:/E/web/hexo/public/archives/2022/page/3/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2022/page/4/index.html' -> 'Z:/E/web/hexo/public/archives/2022/page/4/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/01/index.html' -> 'Z:/E/web/hexo/public/archives/2023/01/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/02/index.html' -> 'Z:/E/web/hexo/public/archives/2023/02/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/03/index.html' -> 'Z:/E/web/hexo/public/archives/2023/03/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/04/index.html' -> 'Z:/E/web/hexo/public/archives/2023/04/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/04/page/2/index.html' -> 'Z:/E/web/hexo/public/archives/2023/04/page/2/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/05/index.html' -> 'Z:/E/web/hexo/public/archives/2023/05/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/06/index.html' -> 'Z:/E/web/hexo/public/archives/2023/06/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/09/index.html' -> 'Z:/E/web/hexo/public/archives/2023/09/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/12/index.html' -> 'Z:/E/web/hexo/public/archives/2023/12/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/11/index.html' -> 'Z:/E/web/hexo/public/archives/2023/11/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/index.html' -> 'Z:/E/web/hexo/public/archives/2023/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/page/2/index.html' -> 'Z:/E/web/hexo/public/archives/2023/page/2/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/page/3/index.html' -> 'Z:/E/web/hexo/public/archives/2023/page/3/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2023/page/4/index.html' -> 'Z:/E/web/hexo/public/archives/2023/page/4/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2024/01/index.html' -> 'Z:/E/web/hexo/public/archives/2024/01/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2024/02/index.html' -> 'Z:/E/web/hexo/public/archives/2024/02/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2024/04/index.html' -> 'Z:/E/web/hexo/public/archives/2024/04/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/index.html' -> 'Z:/E/web/hexo/public/archives/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/2024/index.html' -> 'Z:/E/web/hexo/public/archives/2024/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/10/index.html' -> 'Z:/E/web/hexo/public/archives/page/10/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/11/index.html' -> 'Z:/E/web/hexo/public/archives/page/11/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/12/index.html' -> 'Z:/E/web/hexo/public/archives/page/12/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/13/index.html' -> 'Z:/E/web/hexo/public/archives/page/13/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/2/index.html' -> 'Z:/E/web/hexo/public/archives/page/2/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/3/index.html' -> 'Z:/E/web/hexo/public/archives/page/3/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/4/index.html' -> 'Z:/E/web/hexo/public/archives/page/4/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/5/index.html' -> 'Z:/E/web/hexo/public/archives/page/5/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/6/index.html' -> 'Z:/E/web/hexo/public/archives/page/6/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/7/index.html' -> 'Z:/E/web/hexo/public/archives/page/7/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/8/index.html' -> 'Z:/E/web/hexo/public/archives/page/8/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/archives/page/9/index.html' -> 'Z:/E/web/hexo/public/archives/page/9/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/ChatGPT/index.html' -> 'Z:/E/web/hexo/public/categories/ChatGPT/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/Linux/index.html' -> 'Z:/E/web/hexo/public/categories/Linux/index.html' (96,621) (User Action)
- 错误: Error copying file: Not Found by server
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/Linux/page/2/index.html' -> 'Z:/E/web/hexo/public/categories/Linux/page/2/index.html' (96,621) (User Action)
- 错误: Error copying file: Not Found by server
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/docker/index.html' -> 'Z:/E/web/hexo/public/categories/docker/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/python/you-get/index.html' -> 'Z:/E/web/hexo/public/categories/python/you-get/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/python/index.html' -> 'Z:/E/web/hexo/public/categories/python/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/python/you-get/video/index.html' -> 'Z:/E/web/hexo/public/categories/python/you-get/video/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/前沿科技/index.html' -> 'Z:/E/web/hexo/public/categories/前沿科技/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/分享/index.html' -> 'Z:/E/web/hexo/public/categories/分享/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/学习提升/index.html' -> 'Z:/E/web/hexo/public/categories/学习提升/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/学习提升/page/2/index.html' -> 'Z:/E/web/hexo/public/categories/学习提升/page/2/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/情定网络/index.html' -> 'Z:/E/web/hexo/public/categories/情定网络/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/学习提升/page/3/index.html' -> 'Z:/E/web/hexo/public/categories/学习提升/page/3/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/智能家居/index.html' -> 'Z:/E/web/hexo/public/categories/智能家居/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/游戏人生/index.html' -> 'Z:/E/web/hexo/public/categories/游戏人生/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/游戏人生/传奇/index.html' -> 'Z:/E/web/hexo/public/categories/游戏人生/传奇/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/游戏人生/天龙八部/index.html' -> 'Z:/E/web/hexo/public/categories/游戏人生/天龙八部/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/生活随笔/index.html' -> 'Z:/E/web/hexo/public/categories/生活随笔/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/生活随笔/page/2/index.html' -> 'Z:/E/web/hexo/public/categories/生活随笔/page/2/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/科技前沿/index.html' -> 'Z:/E/web/hexo/public/categories/科技前沿/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/软件工具/index.html' -> 'Z:/E/web/hexo/public/categories/软件工具/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/读书/index.html' -> 'Z:/E/web/hexo/public/categories/读书/index.html' (96,621) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/CNAME' -> 'Z:/E/web/hexo/public/CNAME' (10) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/categories/软件工具/page/2/index.html' -> 'Z:/E/web/hexo/public/categories/软件工具/page/2/index.html' (96,621)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/fonts/icomoon.eot' -> 'Z:/E/web/hexo/public/css/fonts/icomoon.eot' (5,948) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/fonts/icomoon.svg' -> 'Z:/E/web/hexo/public/css/fonts/icomoon.svg' (16,006) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/fonts/icomoon.ttf' -> 'Z:/E/web/hexo/public/css/fonts/icomoon.ttf' (5,784) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/fonts/icomoon.woff' -> 'Z:/E/web/hexo/public/css/fonts/icomoon.woff' (5,860) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/fonts/iconfont.svg' -> 'Z:/E/web/hexo/public/css/fonts/iconfont.svg' (41,650) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/fonts/iconfont.eot' -> 'Z:/E/web/hexo/public/css/fonts/iconfont.eot' (9,616) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/fonts/iconfont.ttf' -> 'Z:/E/web/hexo/public/css/fonts/iconfont.ttf' (9,448) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/fonts/iconfont.woff2' -> 'Z:/E/web/hexo/public/css/fonts/iconfont.woff2' (5,580) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/fonts/iconfont.woff' -> 'Z:/E/web/hexo/public/css/fonts/iconfont.woff' (6,504) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/fonts/selection.json' -> 'Z:/E/web/hexo/public/css/fonts/selection.json' (21,308) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/atom-light.css' -> 'Z:/E/web/hexo/public/css/hl_theme/atom-light.css' (934) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/gitalk.css' -> 'Z:/E/web/hexo/public/css/gitalk.css' (24,438) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/atom-dark.css' -> 'Z:/E/web/hexo/public/css/hl_theme/atom-dark.css' (934) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/github-gist.css' -> 'Z:/E/web/hexo/public/css/hl_theme/github-gist.css' (802) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/darcula.css' -> 'Z:/E/web/hexo/public/css/hl_theme/darcula.css' (871) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/brown-paper.css' -> 'Z:/E/web/hexo/public/css/hl_theme/brown-paper.css' (763) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/github.css' -> 'Z:/E/web/hexo/public/css/hl_theme/github.css' (1,064) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/gruvbox-light.css' -> 'Z:/E/web/hexo/public/css/hl_theme/gruvbox-light.css' (1,147) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/gruvbox-dark.css' -> 'Z:/E/web/hexo/public/css/hl_theme/gruvbox-dark.css' (1,147) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/kimbie-dark.css' -> 'Z:/E/web/hexo/public/css/hl_theme/kimbie-dark.css' (744) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/railscasts.css' -> 'Z:/E/web/hexo/public/css/hl_theme/railscasts.css' (1,129) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/kimbie-light.css' -> 'Z:/E/web/hexo/public/css/hl_theme/kimbie-light.css' (744) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/rainbow.css' -> 'Z:/E/web/hexo/public/css/hl_theme/rainbow.css' (916) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/school-book.css' -> 'Z:/E/web/hexo/public/css/hl_theme/school-book.css' (921) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/sublime.css' -> 'Z:/E/web/hexo/public/css/hl_theme/sublime.css' (916) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/sunburst.css' -> 'Z:/E/web/hexo/public/css/hl_theme/sunburst.css' (1,094) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/mobile.css' -> 'Z:/E/web/hexo/public/css/mobile.css' (5,843) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/hl_theme/zenbum.css' -> 'Z:/E/web/hexo/public/css/hl_theme/zenbum.css' (933) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/css/style.css' -> 'Z:/E/web/hexo/public/css/style.css' (44,580) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/images/cctv2.png' -> 'Z:/E/web/hexo/public/images/cctv2.png' (313,470) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/images/cctv3.png' -> 'Z:/E/web/hexo/public/images/cctv3.png' (177,918) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/images/cctv1.png' -> 'Z:/E/web/hexo/public/images/cctv1.png' (378,775) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/images/cctv4.png' -> 'Z:/E/web/hexo/public/images/cctv4.png' (29,336) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/img/alipay.jpg' -> 'Z:/E/web/hexo/public/img/alipay.jpg' (108,166) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/img/article-list-background.jpeg' -> 'Z:/E/web/hexo/public/img/article-list-background.jpeg' (55,394) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/img/avatar.jpg' -> 'Z:/E/web/hexo/public/img/avatar.jpg' (42,519) (User Action)
2024-04-29 10:22:53: 覆盖复制 'http://192.168.1.8:8081//home/livexy/hexo/public/img/bitwarden_chrome.png' -> 'Z:/E/web/hexo/public/img/bitwarden_chrome.png' (46,480) (User Action)
